Time, Latitude(DD), Longitude(DD), Latitude(m), Longitude(m), Altitude(m), Roll(deg), Pitch(deg), Yaw(deg)
1508316502.000000, 48.237642, 16.331603, 5343571.000000, 598873.562500, 324.500000, -0.406762, -1.013112, -63.253441
1508316503.000000, 48.237643, 16.331598, 5343571.000000, 598873.187500, 324.600006, -0.395039, -1.001394, -63.255760
1508316504.000000, 48.237647, 16.331593, 5343571.500000, 598872.812500, 324.700012, -0.393689, -0.996531, -63.214138
1508316505.000000, 48.237648, 16.331590, 5343571.500000, 598872.562500, 324.799988, -0.353076, -0.990117, -63.145741
1508316506.000000, 48.237653, 16.331580, 5343572.000000, 598871.812500, 325.000000, -0.388922, -0.986931, -63.194584
1508316507.000000, 48.237657, 16.331577, 5343572.500000, 598871.562500, 325.100006, -0.405120, -0.979938, -63.223759
1508316508.000000, 48.237653, 16.331585, 5343572.000000, 598872.187500, 325.200012, -0.379247, -0.999744, -63.360989
1508316509.000000, 48.237647, 16.331607, 5343571.500000, 598873.812500, 325.299988, -0.362992, -1.000251, -63.333633
1508316510.000000, 48.237643, 16.331620, 5343571.000000, 598874.812500, 325.500000, -0.399614, -0.978338, -63.101562
1508316511.000000, 48.237638, 16.331633, 5343570.500000, 598875.812500, 325.600006, -0.409500, -1.005607, -63.360153
1508316512.000000, 48.237638, 16.331647, 5343570.500000, 598876.812500, 325.899994, -0.361041, -1.000697, -63.243732
1508316513.000000, 48.237638, 16.331650, 5343570.500000, 598877.062500, 326.000000, -0.402460, -0.982480, -63.246723
1508316514.000000, 48.237637, 16.331655, 5343570.500000, 598877.437500, 326.200012, -0.406460, -0.991524, -63.256317
1508316515.000000, 48.237645, 16.331647, 5343571.000000, 598876.812500, 326.399994, -0.374122, -0.977545, -63.182415
1508316516.000000, 48.237650, 16.331638, 5343571.500000, 598876.187500, 326.600006, -0.347415, -1.001650, -63.308121
1508316517.000000, 48.237653, 16.331628, 5343572.000000, 598875.437500, 326.799988, -0.377608, -1.004099, -63.287796
1508316518.000000, 48.237652, 16.331623, 5343572.000000, 598875.062500, 326.899994, -0.372687, -1.046615, -63.342003
1508316519.000000, 48.237648, 16.331625, 5343571.500000, 598875.187500, 327.000000, -0.357677, -1.017590, -63.349010
1508316520.000000, 48.237645, 16.331628, 5343571.000000, 598875.437500, 327.200012, -0.367633, -1.016049, -63.384190
1508316521.000000, 48.237638, 16.331642, 5343570.500000, 598876.437500, 327.299988, -0.372494, -1.025116, -63.350060
1508316522.000000, 48.237630, 16.331657, 5343569.500000, 598877.562500, 327.399994, -0.391504, -1.029507, -63.340702
1508316523.000000, 48.237625, 16.331668, 5343569.000000, 598878.437500, 327.500000, -0.390798, -0.983451, -63.232670
1508316524.000000, 48.237623, 16.331677, 5343569.000000, 598879.062500, 327.600006, -0.406911, -0.972843, -63.264236
1508316525.000000, 48.237625, 16.331683, 5343569.000000, 598879.562500, 327.700012, -0.354629, -1.007533, -63.318108
1508316526.000000, 48.237630, 16.331690, 5343569.500000, 598880.062500, 327.799988, -0.405909, -0.975083, -63.239761
1508316527.000000, 48.237632, 16.331692, 5343570.000000, 598880.187500, 327.899994, -0.328796, -0.996294, -63.287025
1508316528.000000, 48.237633, 16.331692, 5343570.000000, 598880.187500, 328.000000, -0.376554, -1.015682, -63.351788
1508316529.000000, 48.237630, 16.331698, 5343569.500000, 598880.687500, 328.200012, -0.373169, -1.010529, -63.308685
1508316530.000000, 48.237632, 16.331697, 5343570.000000, 598880.562500, 328.299988, -0.341394, -1.012250, -63.300720
1508316531.000000, 48.237637, 16.331685, 5343570.500000, 598879.625000, 328.500000, -0.353883, -0.970408, -63.205547
1508316532.000000, 48.237635, 16.331683, 5343570.000000, 598879.562500, 328.500000, -0.352078, -0.927445, -63.151577
1508316533.000000, 48.237633, 16.331687, 5343570.000000, 598879.812500, 328.600006, -0.359537, -0.998236, -63.331013
1508316534.000000, 48.237633, 16.331687, 5343570.000000, 598879.812500, 328.600006, -0.332130, -1.040589, -63.380016
1508316535.000000, 48.237635, 16.331690, 5343570.000000, 598880.000000, 328.399994, -0.315336, -0.974570, -63.320614
1508316536.000000, 48.237633, 16.331698, 5343570.000000, 598880.625000, 328.100006, -0.406612, -1.033141, -63.338978
1508316537.000000, 48.237635, 16.331695, 5343570.000000, 598880.375000, 327.899994, -0.361379, -1.006042, -63.409214
1508316538.000000, 48.237632, 16.331698, 5343570.000000, 598880.625000, 327.799988, -0.400536, -1.007035, -63.317257
1508316539.000000, 48.237627, 16.331705, 5343569.000000, 598881.187500, 327.600006, -0.344004, -1.031166, -63.321896
1508316540.000000, 48.237627, 16.331708, 5343569.000000, 598881.437500, 327.500000, -0.391124, -0.983009, -63.341747
1508316541.000000, 48.237627, 16.331708, 5343569.000000, 598881.437500, 327.399994, -0.367090, -0.990806, -63.308563
1508316542.000000, 48.237630, 16.331708, 5343569.500000, 598881.375000, 327.299988, -0.395979, -1.003211, -63.288857
1508316543.000000, 48.237638, 16.331695, 5343570.500000, 598880.375000, 327.200012, -0.355072, -1.027096, -63.307869
1508316544.000000, 48.237650, 16.331678, 5343572.000000, 598879.125000, 327.200012, -0.325928, -1.028468, -63.382935
1508316545.000000, 48.237658, 16.331672, 5343572.500000, 598878.625000, 327.100006, -0.382834, -1.003165, -63.227108
1508316546.000000, 48.237670, 16.331662, 5343574.000000, 598877.875000, 327.100006, -0.350977, -1.033090, -63.311794
1508316547.000000, 48.237678, 16.331658, 5343575.000000, 598877.625000, 327.000000, -0.357219, -1.037590, -63.319019
1508316548.000000, 48.237683, 16.331653, 5343575.500000, 598877.187500, 327.000000, -0.349458, -1.024817, -63.335396
1508316549.000000, 48.237687, 16.331648, 5343576.000000, 598876.812500, 327.000000, -0.371865, -1.008773, -63.296001
1508316550.000000, 48.237695, 16.331635, 5343576.500000, 598875.812500, 326.899994, -0.402853, -1.001167, -63.242535
1508316551.000000, 48.237697, 16.331625, 5343577.000000, 598875.062500, 326.899994, -0.353502, -1.001869, -63.248989
1508316552.000000, 48.237695, 16.331623, 5343576.500000, 598874.937500, 326.899994, -0.375666, -1.035415, -63.491165
1508316553.000000, 48.237698, 16.331625, 5343577.000000, 598875.062500, 326.799988, -0.395827, -0.985915, -63.240654
1508316554.000000, 48.237698, 16.331620, 5343577.000000, 598874.687500, 326.799988, -0.383192, -0.999597, -63.529430
1508316555.000000, 48.237695, 16.331623, 5343576.500000, 598874.937500, 326.799988, -0.388280, -0.999107, -63.194527
1508316556.000000, 48.237690, 16.331620, 5343576.000000, 598874.750000, 326.700012, -0.372593, -0.963747, -63.354156
1508316557.000000, 48.237692, 16.331618, 5343576.500000, 598874.625000, 326.700012, -0.318887, -1.015065, -63.280079
1508316558.000000, 48.237687, 16.331620, 5343576.000000, 598874.750000, 326.700012, -0.413360, -0.993184, -63.334827
1508316559.000000, 48.237687, 16.331622, 5343576.000000, 598874.875000, 326.700012, -0.369903, -1.011835, -63.320236
1508316560.000000, 48.237690, 16.331618, 5343576.000000, 598874.625000, 326.700012, -0.376028, -1.021785, -63.371899
1508316561.000000, 48.237703, 16.331602, 5343577.500000, 598873.312500, 326.700012, -0.354066, -1.001841, -63.280323
1508316562.000000, 48.237707, 16.331598, 5343578.000000, 598873.062500, 326.700012, -0.340434, -1.026329, -63.389679
1508316563.000000, 48.237707, 16.331597, 5343578.000000, 598872.937500, 326.600006, -0.384812, -0.978489, -63.212452
1508316564.000000, 48.237708, 16.331592, 5343578.000000, 598872.562500, 326.600006, -0.362697, -0.998168, -63.372707
1508316565.000000, 48.237708, 16.331590, 5343578.000000, 598872.437500, 326.600006, -0.347190, -0.984069, -63.293324
1508316566.000000, 48.237710, 16.331583, 5343578.500000, 598871.937500, 326.600006, -0.335998, -1.024643, -63.380783
1508316567.000000, 48.237708, 16.331580, 5343578.000000, 598871.750000, 326.500000, -0.329903, -1.028125, -63.367970
1508316568.000000, 48.237707, 16.331578, 5343578.000000, 598871.625000, 326.500000, -0.374568, -1.036048, -63.509083
1508316569.000000, 48.237703, 16.331580, 5343577.500000, 598871.750000, 326.500000, -0.318062, -1.008854, -63.305603
1508316570.000000, 48.237703, 16.331582, 5343577.500000, 598871.875000, 326.500000, -0.304567, -1.017191, -63.454983
1508316571.000000, 48.237712, 16.331572, 5343578.500000, 598871.125000, 326.500000, -0.343515, -0.998160, -63.307072
1508316572.000000, 48.237705, 16.331580, 5343578.000000, 598871.750000, 326.500000, -0.334062, -1.011227, -63.380863
1508316573.000000, 48.237702, 16.331582, 5343577.500000, 598871.875000, 326.500000, -0.326313, -1.001318, -63.250591
1508316574.000000, 48.237698, 16.331580, 5343577.000000, 598871.750000, 326.600006, -0.335703, -1.021435, -63.110386
1508316575.000000, 48.237700, 16.331572, 5343577.000000, 598871.125000, 326.600006, -0.349079, -1.046456, -63.147652
1508316576.000000, 48.237700, 16.331562, 5343577.000000, 598870.375000, 326.700012, -0.313268, -1.029664, -63.437050
1508316577.000000, 48.237707, 16.331542, 5343578.000000, 598868.875000, 326.700012, -0.382886, -0.996906, -63.336170
1508316578.000000, 48.237705, 16.331537, 5343577.500000, 598868.500000, 326.799988, -0.346803, -1.049868, -63.458115
1508316579.000000, 48.237703, 16.331537, 5343577.500000, 598868.500000, 326.799988, -0.331640, -1.046488, -63.485806
1508316580.000000, 48.237705, 16.331523, 5343577.500000, 598867.500000, 326.799988, -0.357084, -1.039829, -63.343796
1508316581.000000, 48.237705, 16.331518, 5343577.500000, 598867.125000, 326.799988, -0.331387, -1.044479, -63.537998
1508316582.000000, 48.237705, 16.331517, 5343577.500000, 598867.000000, 326.700012, -0.385522, -1.020498, -63.340668
1508316583.000000, 48.237702, 16.331528, 5343577.500000, 598867.875000, 326.700012, -0.346175, -0.981850, -63.293961
1508316584.000000, 48.237698, 16.331547, 5343577.000000, 598869.250000, 326.700012, -0.363492, -0.981237, -63.328541
1508316585.000000, 48.237707, 16.331542, 5343578.000000, 598868.875000, 326.700012, -0.388268, -0.995350, -63.131451
1508316586.000000, 48.237720, 16.331527, 5343579.500000, 598867.750000, 326.700012, -0.330964, -0.998061, -63.293095
1508316587.000000, 48.237730, 16.331518, 5343580.500000, 598867.125000, 326.600006, -0.343414, -1.030598, -63.203419
1508316588.000000, 48.237733, 16.331523, 5343581.000000, 598867.437500, 326.600006, -0.357561, -0.985792, -63.336006
1508316589.000000, 48.237735, 16.331522, 5343581.000000, 598867.312500, 326.600006, -0.384249, -1.022342, -63.304066
1508316590.000000, 48.237730, 16.331532, 5343580.500000, 598868.062500, 326.600006, -0.392091, -1.022610, -63.347198
1508316591.000000, 48.237730, 16.331530, 5343580.500000, 598867.937500, 326.600006, -0.336706, -1.022285, -63.206196
1508316592.000000, 48.237735, 16.331517, 5343581.000000, 598866.937500, 326.600006, -0.305446, -0.995637, -63.445927
1508316593.000000, 48.237742, 16.331502, 5343581.500000, 598865.812500, 326.600006, -0.329903, -1.017448, -63.288788
1508316594.000000, 48.237745, 16.331498, 5343582.000000, 598865.562500, 326.600006, -0.353282, -0.959434, -63.175747
1508316595.000000, 48.237742, 16.331503, 5343581.500000, 598865.937500, 326.600006, -0.324567, -0.997746, -63.243462
1508316596.000000, 48.237742, 16.331500, 5343581.500000, 598865.687500, 326.600006, -0.416076, -0.997485, -63.183327
1508316597.000000, 48.237743, 16.331498, 5343582.000000, 598865.562500, 326.600006, -0.341079, -0.996044, -63.334446
1508316598.000000, 48.237737, 16.331510, 5343581.000000, 598866.500000, 326.600006, -0.306346, -1.012160, -63.399158
1508316599.000000, 48.237733, 16.331513, 5343581.000000, 598866.750000, 326.600006, -0.339207, -1.026026, -63.309109
1508316600.000000, 48.237735, 16.331517, 5343581.000000, 598866.937500, 326.600006, -0.357504, -0.997684, -63.337513
1508316601.000000, 48.237733, 16.331518, 5343581.000000, 598867.125000, 326.600006, -0.343124, -0.941376, -63.325470
1508316602.000000, 48.237732, 16.331520, 5343580.500000, 598867.250000, 326.600006, -0.400222, -0.953779, -63.278553
1508316603.000000, 48.237735, 16.331515, 5343581.000000, 598866.875000, 326.600006, -0.358905, -0.961976, -63.287468
1508316604.000000, 48.237735, 16.331522, 5343581.000000, 598867.312500, 326.600006, -0.432410, -1.005874, -63.265388
1508316605.000000, 48.237742, 16.331508, 5343581.500000, 598866.312500, 326.600006, -0.330557, -1.008016, -63.313114
1508316606.000000, 48.237750, 16.331498, 5343582.500000, 598865.562500, 326.500000, -0.392117, -1.004372, -63.262989
1508316607.000000, 48.237753, 16.331498, 5343583.000000, 598865.562500, 326.600006, -0.324266, -1.002319, -63.298923
1508316608.000000, 48.237755, 16.331493, 5343583.000000, 598865.187500, 326.600006, -0.371548, -1.012733, -63.328030
1508316609.000000, 48.237762, 16.331472, 5343584.000000, 598863.562500, 326.600006, -0.340170, -0.983456, -63.318962
1508316610.000000, 48.237773, 16.331447, 5343585.000000, 598861.687500, 326.600006, -0.389206, -0.993113, -63.236141
1508316611.000000, 48.237775, 16.331447, 5343585.500000, 598861.687500, 326.600006, -0.346557, -0.991379, -63.326023
1508316612.000000, 48.237772, 16.331453, 5343585.000000, 598862.187500, 326.600006, -0.389722, -0.951129, -63.176674
1508316613.000000, 48.237780, 16.331433, 5343586.000000, 598860.687500, 326.600006, -0.311580, -0.993271, -63.236118
1508316614.000000, 48.237792, 16.331408, 5343587.000000, 598858.812500, 326.500000, -0.401887, -0.970243, -63.250374
1508316615.000000, 48.237800, 16.331388, 5343588.000000, 598857.312500, 326.600006, -0.391806, -1.016694, -63.145374
1508316616.000000, 48.237807, 16.331367, 5343589.000000, 598855.687500, 326.600006, -0.387827, -0.985186, -63.103367
1508316617.000000, 48.237807, 16.331368, 5343589.000000, 598855.812500, 326.500000, -0.336374, -1.021499, -63.497330
1508316618.000000, 48.237805, 16.331377, 5343588.500000, 598856.437500, 326.500000, -0.354951, -0.965956, -63.348930
1508316619.000000, 48.237813, 16.331375, 5343589.500000, 598856.312500, 326.600006, -0.344699, -1.012484, -63.324917
1508316620.000000, 48.237830, 16.331357, 5343591.500000, 598854.875000, 326.600006, -0.338013, -1.020214, -63.357193
1508316621.000000, 48.237835, 16.331355, 5343592.000000, 598854.750000, 326.600006, -0.370496, -0.983296, -63.331413
1508316622.000000, 48.237833, 16.331365, 5343591.500000, 598855.500000, 326.600006, -0.318511, -1.029981, -63.237503
1508316623.000000, 48.237830, 16.331385, 5343591.500000, 598857.000000, 326.600006, -0.327655, -0.998781, -63.358059
1508316624.000000, 48.237828, 16.331392, 5343591.000000, 598857.500000, 326.600006, -0.377870, -1.034125, -63.315071
1508316625.000000, 48.237822, 16.331412, 5343590.500000, 598859.000000, 326.600006, -0.321762, -1.034296, -63.272041
1508316626.000000, 48.237820, 16.331428, 5343590.500000, 598860.250000, 326.600006, -0.327948, -1.027478, -63.373142
1508316627.000000, 48.237815, 16.331445, 5343590.000000, 598861.500000, 326.600006, -0.338796, -0.896339, -63.146709
1508316628.000000, 48.237813, 16.331453, 5343589.500000, 598862.125000, 326.700012, -0.345250, -1.005869, -63.292080
1508316629.000000, 48.237813, 16.331457, 5343589.500000, 598862.375000, 326.600006, -0.328520, -1.021284, -63.212036
1508316630.000000, 48.237797, 16.331493, 5343588.000000, 598865.125000, 326.700012, -0.379704, -0.970398, -63.135170
1508316631.000000, 48.237800, 16.331495, 5343588.000000, 598865.250000, 326.700012, -0.323229, -1.011979, -63.208344
1508316632.000000, 48.237802, 16.331490, 5343588.500000, 598864.875000, 326.700012, -0.351067, -0.976195, -63.239708
1508316633.000000, 48.237805, 16.331485, 5343589.000000, 598864.500000, 326.799988, -0.337802, -1.010190, -63.300285
1508316634.000000, 48.237813, 16.331477, 5343589.500000, 598863.875000, 326.799988, -0.327399, -1.001738, -63.206333
1508316635.000000, 48.237807, 16.331493, 5343589.000000, 598865.125000, 326.799988, -0.343157, -0.986795, -63.202507
1508316636.000000, 48.237815, 16.331473, 5343590.000000, 598863.625000, 326.799988, -0.360555, -0.983193, -63.126846
1508316637.000000, 48.237823, 16.331455, 5343591.000000, 598862.250000, 326.799988, -0.321888, -1.030110, -63.196667
1508316638.000000, 48.237833, 16.331440, 5343592.000000, 598861.062500, 326.799988, -0.330471, -0.998424, -63.262222
1508316639.000000, 48.237837, 16.331445, 5343592.000000, 598861.437500, 326.799988, -0.308962, -1.008690, -63.323490
1508316640.000000, 48.237825, 16.331472, 5343591.000000, 598863.437500, 326.799988, -0.365473, -0.984647, -63.305801
1508316641.000000, 48.237830, 16.331468, 5343591.500000, 598863.187500, 326.799988, -0.306800, -0.999378, -63.197845
1508316642.000000, 48.237828, 16.331470, 5343591.500000, 598863.312500, 326.799988, -0.391337, -0.990460, -63.147949
1508316643.000000, 48.237832, 16.331457, 5343591.500000, 598862.312500, 326.799988, -0.331887, -1.023018, -63.211269
1508316644.000000, 48.237835, 16.331442, 5343592.000000, 598861.187500, 326.799988, -0.312948, -0.985484, -63.292511
1508316645.000000, 48.237828, 16.331435, 5343591.500000, 598860.750000, 326.799988, -0.330449, -0.992080, -63.185940
1508316646.000000, 48.237822, 16.331440, 5343590.500000, 598861.125000, 326.799988, -0.347152, -1.001580, -63.318291
1508316647.000000, 48.237812, 16.331450, 5343589.500000, 598861.875000, 326.799988, -0.369637, -1.012817, -63.294384
1508316648.000000, 48.237802, 16.331468, 5343588.500000, 598863.250000, 326.799988, -0.397817, -1.007073, -63.386745
1508316649.000000, 48.237805, 16.331465, 5343588.500000, 598863.000000, 326.700012, -0.351184, -1.020734, -63.275101
1508316650.000000, 48.237805, 16.331472, 5343588.500000, 598863.500000, 326.700012, -0.357579, -0.991058, -63.048927
